"REF_DATE","GEO","DGUID","Level of study","Type of debt source","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Prince Edward Island","2016A000211","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835031","3.2.2.4","17","E","","","0"
"2000","Prince Edward Island","2016A000211","Bachelor's","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835032","3.2.2.5","16600","","","","0"
"2000","Prince Edward Island","2016A000211","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835033","3.2.3.1","27","","","","0"
"2000","Prince Edward Island","2016A000211","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835034","3.2.3.2","","x","","","0"
"2000","Prince Edward Island","2016A000211","Bachelor's","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835035","3.2.3.3","11500","","","","0"
"2000","Prince Edward Island","2016A000211","Bachelor's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835036","3.2.3.4","25","E","","","0"
"2000","Prince Edward Island","2016A000211","Bachelor's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835037","3.2.3.5","9700","","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835038","3.3.1.1","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835039","3.3.1.2","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835040","3.3.1.3","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835041","3.3.1.4","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835042","3.3.1.5","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835043","3.3.2.1","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835044","3.3.2.2","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835045","3.3.2.3","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835046","3.3.2.4","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835047","3.3.2.5","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835048","3.3.3.1","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835049","3.3.3.2","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835050","3.3.3.3","","x","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835051","3.3.3.4","","..","","","0"
"2000","Prince Edward Island","2016A000211","Master's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835052","3.3.3.5","","x","","","0"
